,layer,neuron,class_selectivity_idx,population_code,class_id,class_freq,first_wordnet_level,last_common_level,deep_level,included_categories
429,block3_conv1,42,0.212,0,,0.0,,,0,0
430,block3_conv1,43,0.141,0,,0.0,,,0,0
431,block3_conv1,44,0.303,0,,0.0,,,0,0
432,block3_conv1,45,0.283,0,,0.0,,,0,0
433,block3_conv1,46,0.313,0,,0.0,,,0,0
434,block3_conv1,47,0.172,0,,0.0,,,0,0
435,block3_conv1,48,0.212,1,"jaguar, panther, Panthera onca, Felis onca",0.10982,"animal, animate being, beast, brute, creature, fauna","jaguar, panther, Panthera onca, Felis onca",9,1
436,block3_conv1,49,0.182,0,,0.0,,,0,0
437,block3_conv1,50,0.202,0,,0.0,,,0,0
438,block3_conv1,51,0.182,0,,0.0,,,0,0
439,block3_conv1,52,0.394,1,window screen,0.10907,"artifact, artefact",window screen,5,1
440,block3_conv1,53,0.131,0,,0.0,,,0,0
441,block3_conv1,54,0.212,0,,0.0,,,0,0
442,block3_conv1,55,0.182,0,,0.0,,,0,0
443,block3_conv1,56,0.263,0,,0.0,,,0,0
444,block3_conv1,57,0.131,0,,0.0,,,0,0
445,block3_conv1,58,0.141,0,,0.0,,,0,0
446,block3_conv1,59,0.273,0,,0.0,,,0,0
447,block3_conv1,60,0.192,0,,0.0,,,0,0
448,block3_conv1,61,0.202,0,,0.0,,,0,0
449,block3_conv1,62,0.111,0,,0.0,,,0,0
450,block3_conv1,63,0.394,1,stage,0.18113,"artifact, artefact",stage,5,1
451,block3_conv1,64,0.323,1,window screen,0.13329,"artifact, artefact",window screen,5,1
452,block3_conv1,65,0.212,0,,0.0,,,0,0
453,block3_conv1,66,0.131,0,,0.0,,,0,0
454,block3_conv1,67,0.232,0,,0.0,,,0,0
455,block3_conv1,68,0.162,0,,0.0,,,0,0
456,block3_conv1,69,0.232,0,,0.0,,,0,0
457,block3_conv1,70,0.273,1,"slot, one-armed bandit",0.12368,"artifact, artefact","slot, one-armed bandit",6,1
458,block3_conv1,71,0.242,0,,0.0,,,0,0
459,block3_conv1,72,0.333,1,stage,0.12054,"artifact, artefact",stage,5,1
460,block3_conv1,73,0.232,0,,0.0,,,0,0
461,block3_conv1,74,0.172,0,,0.0,,,0,0
462,block3_conv1,75,0.202,0,,0.0,,,0,0
463,block3_conv1,76,0.354,0,,0.0,,,0,0
464,block3_conv1,77,0.212,0,,0.0,,,0,0
465,block3_conv1,78,0.141,0,,0.0,,,0,0
466,block3_conv1,79,0.192,0,,0.0,,,0,0
467,block3_conv1,80,0.222,0,,0.0,,,0,0
468,block3_conv1,81,0.091,0,,0.0,,,0,0
469,block3_conv1,82,0.162,0,,0.0,,,0,0
470,block3_conv1,83,0.232,1,"slot, one-armed bandit",0.14119,"artifact, artefact","slot, one-armed bandit",6,1
471,block3_conv1,84,0.212,0,,0.0,,,0,0
472,block3_conv1,85,0.242,0,,0.0,,,0,0
473,block3_conv1,86,0.242,0,,0.0,,,0,0
474,block3_conv1,87,0.263,0,,0.0,,,0,0
475,block3_conv1,88,0.152,0,,0.0,,,0,0
476,block3_conv1,89,0.141,0,,0.0,,,0,0
477,block3_conv1,90,0.232,0,,0.0,,,0,0
478,block3_conv1,91,0.182,0,,0.0,,,0,0
479,block3_conv1,92,0.242,1,"slot, one-armed bandit",0.10989,"artifact, artefact","slot, one-armed bandit",6,1
480,block3_conv1,93,0.384,1,window screen,0.19751,"artifact, artefact",window screen,5,1
481,block3_conv1,94,0.263,0,,0.0,,,0,0
482,block3_conv1,95,0.283,1,pinwheel,0.11056,"artifact, artefact",pinwheel,8,1
483,block3_conv1,96,0.323,0,,0.0,,,0,0
484,block3_conv1,97,0.172,0,,0.0,,,0,0
485,block3_conv1,98,0.343,0,,0.0,,,0,0
486,block3_conv1,99,0.222,0,,0.0,,,0,0
487,block3_conv1,100,0.121,0,,0.0,,,0,0
488,block3_conv1,101,0.212,1,chainlink fence,0.11204,"artifact, artefact",chainlink fence,6,1
489,block3_conv1,102,0.222,0,,0.0,,,0,0
490,block3_conv1,103,0.172,0,,0.0,,,0,0
491,block3_conv1,104,0.394,1,zebra,0.18249,"animal, animate being, beast, brute, creature, fauna",zebra,9,1
492,block3_conv1,105,0.222,0,,0.0,,,0,0
493,block3_conv1,106,0.152,0,,0.0,,,0,0
494,block3_conv1,107,0.283,0,,0.0,,,0,0
495,block3_conv1,108,0.172,0,,0.0,,,0,0
496,block3_conv1,109,0.152,0,,0.0,,,0,0
497,block3_conv1,110,0.323,0,,0.0,,,0,0
498,block3_conv1,111,0.121,0,,0.0,,,0,0
499,block3_conv1,112,0.131,0,,0.0,,,0,0
500,block3_conv1,113,0.232,0,,0.0,,,0,0
501,block3_conv1,114,0.172,0,,0.0,,,0,0
502,block3_conv1,115,0.222,0,,0.0,,,0,0
503,block3_conv1,116,0.202,0,,0.0,,,0,0
504,block3_conv1,117,0.293,1,window screen,0.20481,"artifact, artefact",window screen,5,1
505,block3_conv1,118,0.313,0,,0.0,,,0,0
506,block3_conv1,119,0.111,0,,0.0,,,0,0
507,block3_conv1,120,0.131,0,,0.0,,,0,0
508,block3_conv1,121,0.192,0,,0.0,,,0,0
509,block3_conv1,122,0.202,0,,0.0,,,0,0
510,block3_conv1,123,0.283,0,,0.0,,,0,0
511,block3_conv1,124,0.202,0,,0.0,,,0,0
512,block3_conv1,125,0.303,1,window screen,0.13346,"artifact, artefact",window screen,5,1
513,block3_conv1,126,0.343,1,zebra,0.25184,"animal, animate being, beast, brute, creature, fauna",zebra,9,1
514,block3_conv1,127,0.313,0,,0.0,,,0,0
515,block3_conv1,128,0.162,0,,0.0,,,0,0
516,block3_conv1,129,0.475,1,jack-o'-lantern,0.17439,"artifact, artefact",jack-o'-lantern,7,1
517,block3_conv1,130,0.343,0,,0.0,,,0,0
518,block3_conv1,131,0.253,0,,0.0,,,0,0
519,block3_conv1,132,0.283,1,"slot, one-armed bandit",0.12079,"artifact, artefact","slot, one-armed bandit",6,1
520,block3_conv1,133,0.323,0,,0.0,,,0,0
521,block3_conv1,134,0.232,0,,0.0,,,0,0
522,block3_conv1,135,0.313,0,,0.0,,,0,0
523,block3_conv1,136,0.263,0,,0.0,,,0,0
524,block3_conv1,137,0.192,0,,0.0,,,0,0
525,block3_conv1,138,0.293,1,chainlink fence,0.2308,"artifact, artefact",chainlink fence,6,1
526,block3_conv1,139,0.152,0,,0.0,,,0,0
527,block3_conv1,140,0.192,0,,0.0,,,0,0
528,block3_conv1,141,0.263,0,,0.0,,,0,0
529,block3_conv1,142,0.404,2,"crossword puzzle, crossword",0.17522,"artifact, artefact","artifact, artefact",1,2
530,block3_conv1,142,0.404,2,window screen,0.13031,"artifact, artefact","artifact, artefact",1,2
531,block3_conv1,143,0.182,0,,0.0,,,0,0
532,block3_conv1,144,0.121,0,,0.0,,,0,0
533,block3_conv1,145,0.172,0,,0.0,,,0,0
534,block3_conv1,146,0.343,1,"crossword puzzle, crossword",0.12469,"artifact, artefact","crossword puzzle, crossword",7,1
535,block3_conv1,147,0.283,1,window screen,0.13133,"artifact, artefact",window screen,5,1
536,block3_conv1,148,0.212,0,,0.0,,,0,0
537,block3_conv1,149,0.162,0,,0.0,,,0,0
538,block3_conv1,150,0.606,1,zebra,0.46688,"animal, animate being, beast, brute, creature, fauna",zebra,9,1
539,block3_conv1,151,0.141,0,,0.0,,,0,0
540,block3_conv1,152,0.162,0,,0.0,,,0,0
541,block3_conv1,153,0.172,0,,0.0,,,0,0
542,block3_conv1,154,0.283,0,,0.0,,,0,0
543,block3_conv1,155,0.162,0,,0.0,,,0,0
544,block3_conv1,156,0.172,0,,0.0,,,0,0
545,block3_conv1,157,0.232,0,,0.0,,,0,0
546,block3_conv1,158,0.172,0,,0.0,,,0,0
547,block3_conv1,159,0.323,0,,0.0,,,0,0
548,block3_conv1,160,0.152,0,,0.0,,,0,0
549,block3_conv1,161,0.283,0,,0.0,,,0,0
550,block3_conv1,162,0.212,0,,0.0,,,0,0
551,block3_conv1,163,0.152,0,,0.0,,,0,0
552,block3_conv1,164,0.232,0,,0.0,,,0,0
553,block3_conv1,165,0.525,2,window screen,0.22131,"artifact, artefact","artifact, artefact",1,2
554,block3_conv1,165,0.525,2,"crossword puzzle, crossword",0.17818,"artifact, artefact","artifact, artefact",1,2
555,block3_conv1,166,0.222,0,,0.0,,,0,0
556,block3_conv1,167,0.343,1,window screen,0.18729,"artifact, artefact",window screen,5,1
557,block3_conv1,168,0.414,1,window screen,0.16875,"artifact, artefact",window screen,5,1
558,block3_conv1,169,0.131,0,,0.0,,,0,0
559,block3_conv1,170,0.343,1,zebra,0.20977,"animal, animate being, beast, brute, creature, fauna",zebra,9,1
560,block3_conv1,171,0.172,0,,0.0,,,0,0
561,block3_conv1,172,0.283,0,,0.0,,,0,0
562,block3_conv1,173,0.152,0,,0.0,,,0,0
563,block3_conv1,174,0.141,0,,0.0,,,0,0
564,block3_conv1,175,0.202,0,,0.0,,,0,0
565,block3_conv1,176,0.141,0,,0.0,,,0,0
566,block3_conv1,177,0.172,0,,0.0,,,0,0
567,block3_conv1,178,0.222,0,,0.0,,,0,0
568,block3_conv1,179,0.222,0,,0.0,,,0,0
569,block3_conv1,180,0.313,0,,0.0,,,0,0
570,block3_conv1,181,0.172,0,,0.0,,,0,0
571,block3_conv1,182,0.192,0,,0.0,,,0,0
572,block3_conv1,183,0.182,0,,0.0,,,0,0
573,block3_conv1,184,0.293,0,,0.0,,,0,0
574,block3_conv1,185,0.131,0,,0.0,,,0,0
575,block3_conv1,186,0.354,1,"slot, one-armed bandit",0.12124,"artifact, artefact","slot, one-armed bandit",6,1
576,block3_conv1,187,0.162,0,,0.0,,,0,0
577,block3_conv1,188,0.212,0,,0.0,,,0,0
578,block3_conv1,189,0.253,0,,0.0,,,0,0
579,block3_conv1,190,0.162,0,,0.0,,,0,0
580,block3_conv1,191,0.303,0,,0.0,,,0,0
581,block3_conv1,192,0.232,0,,0.0,,,0,0
582,block3_conv1,193,0.232,0,,0.0,,,0,0
583,block3_conv1,194,0.131,0,,0.0,,,0,0
584,block3_conv1,195,0.121,0,,0.0,,,0,0
585,block3_conv1,196,0.141,0,,0.0,,,0,0
586,block3_conv1,197,0.263,0,,0.0,,,0,0
587,block3_conv1,198,0.323,1,window screen,0.22912,"artifact, artefact",window screen,5,1
588,block3_conv1,199,0.162,0,,0.0,,,0,0
589,block3_conv1,200,0.172,0,,0.0,,,0,0
590,block3_conv1,201,0.182,0,,0.0,,,0,0
591,block3_conv1,202,0.172,0,,0.0,,,0,0
592,block3_conv1,203,0.131,0,,0.0,,,0,0
593,block3_conv1,204,0.242,0,,0.0,,,0,0
594,block3_conv1,205,0.343,1,stage,0.11968,"artifact, artefact",stage,5,1
595,block3_conv1,206,0.101,0,,0.0,,,0,0
596,block3_conv1,207,0.283,0,,0.0,,,0,0
597,block3_conv1,208,0.222,0,,0.0,,,0,0
598,block3_conv1,209,0.131,0,,0.0,,,0,0
599,block3_conv1,210,0.202,0,,0.0,,,0,0
600,block3_conv1,211,0.172,0,,0.0,,,0,0
601,block3_conv1,212,0.182,0,,0.0,,,0,0
602,block3_conv1,213,0.253,1,"web site, website, internet site, site",0.10843,"artifact, artefact","web site, website, internet site, site",6,1
603,block3_conv1,214,0.172,0,,0.0,,,0,0
604,block3_conv1,215,0.394,1,jack-o'-lantern,0.18848,"artifact, artefact",jack-o'-lantern,7,1
605,block3_conv1,216,0.192,0,,0.0,,,0,0
606,block3_conv1,217,0.242,0,,0.0,,,0,0
607,block3_conv1,218,0.303,0,,0.0,,,0,0
608,block3_conv1,219,0.323,0,,0.0,,,0,0
609,block3_conv1,220,0.152,0,,0.0,,,0,0
610,block3_conv1,221,0.263,0,,0.0,,,0,0
611,block3_conv1,222,0.616,1,window screen,0.41788,"artifact, artefact",window screen,5,1
612,block3_conv1,223,0.212,0,,0.0,,,0,0
613,block3_conv1,224,0.242,0,,0.0,,,0,0
614,block3_conv1,225,0.152,0,,0.0,,,0,0
615,block3_conv1,226,0.404,1,window screen,0.18457,"artifact, artefact",window screen,5,1
616,block3_conv1,227,0.364,0,,0.0,,,0,0
617,block3_conv1,228,0.182,0,,0.0,,,0,0
618,block3_conv1,229,0.232,0,,0.0,,,0,0
619,block3_conv1,230,0.121,0,,0.0,,,0,0
620,block3_conv1,231,0.212,0,,0.0,,,0,0
621,block3_conv1,232,0.232,0,,0.0,,,0,0
622,block3_conv1,233,0.242,0,,0.0,,,0,0
623,block3_conv1,234,0.273,0,,0.0,,,0,0
624,block3_conv1,235,0.253,0,,0.0,,,0,0
625,block3_conv1,236,0.273,0,,0.0,,,0,0
626,block3_conv1,237,0.162,0,,0.0,,,0,0
627,block3_conv1,238,0.162,0,,0.0,,,0,0
628,block3_conv1,239,0.242,0,,0.0,,,0,0
629,block3_conv1,240,0.242,0,,0.0,,,0,0
630,block3_conv1,241,0.192,0,,0.0,,,0,0
631,block3_conv1,242,0.162,0,,0.0,,,0,0
632,block3_conv1,243,0.121,0,,0.0,,,0,0
633,block3_conv1,244,0.222,0,,0.0,,,0,0
634,block3_conv1,245,0.121,0,,0.0,,,0,0
635,block3_conv1,246,0.242,0,,0.0,,,0,0
636,block3_conv1,247,0.162,0,,0.0,,,0,0
637,block3_conv1,248,0.162,0,,0.0,,,0,0
638,block3_conv1,249,0.101,0,,0.0,,,0,0
639,block3_conv1,250,0.283,0,,0.0,,,0,0
640,block3_conv1,251,0.333,0,,0.0,,,0,0
641,block3_conv1,252,0.273,0,,0.0,,,0,0
642,block3_conv1,253,0.232,0,,0.0,,,0,0
643,block3_conv1,254,0.222,0,,0.0,,,0,0
644,block3_conv1,255,0.192,0,,0.0,,,0,0
645,block3_conv2,0,0.212,0,,0.0,,,0,0
646,block3_conv2,1,0.303,0,,0.0,,,0,0
647,block3_conv2,2,0.232,0,,0.0,,,0,0
648,block3_conv2,3,0.212,0,,0.0,,,0,0
649,block3_conv2,4,0.212,0,,0.0,,,0,0
650,block3_conv2,5,0.242,0,,0.0,,,0,0
651,block3_conv2,6,0.283,0,,0.0,,,0,0
652,block3_conv2,7,0.253,0,,0.0,,,0,0
653,block3_conv2,8,0.232,0,,0.0,,,0,0
654,block3_conv2,9,0.273,0,,0.0,,,0,0
655,block3_conv2,10,0.162,0,,0.0,,,0,0
656,block3_conv2,11,0.263,0,,0.0,,,0,0
657,block3_conv2,12,0.242,0,,0.0,,,0,0
658,block3_conv2,13,0.263,0,,0.0,,,0,0
659,block3_conv2,14,0.152,0,,0.0,,,0,0
660,block3_conv2,15,0.273,0,,0.0,,,0,0
661,block3_conv2,16,0.253,0,,0.0,,,0,0
662,block3_conv2,17,0.626,1,window screen,0.51361,"artifact, artefact",window screen,5,1
663,block3_conv2,18,0.182,0,,0.0,,,0,0
664,block3_conv2,19,0.232,1,"slot, one-armed bandit",0.10971,"artifact, artefact","slot, one-armed bandit",6,1
665,block3_conv2,20,0.313,0,,0.0,,,0,0
666,block3_conv2,21,0.232,0,,0.0,,,0,0
667,block3_conv2,22,0.162,0,,0.0,,,0,0
668,block3_conv2,23,0.182,0,,0.0,,,0,0
669,block3_conv2,24,0.232,1,"slot, one-armed bandit",0.14193,"artifact, artefact","slot, one-armed bandit",6,1
670,block3_conv2,25,0.303,1,"ringlet, ringlet butterfly",0.11985,"animal, animate being, beast, brute, creature, fauna","ringlet, ringlet butterfly",7,1
671,block3_conv2,26,0.364,2,window screen,0.17346,"artifact, artefact","artifact, artefact",1,2
672,block3_conv2,26,0.364,2,"crossword puzzle, crossword",0.11272,"artifact, artefact","artifact, artefact",1,2
673,block3_conv2,27,0.313,1,"slot, one-armed bandit",0.10554,"artifact, artefact","slot, one-armed bandit",6,1
674,block3_conv2,28,0.253,0,,0.0,,,0,0
675,block3_conv2,29,0.232,1,"slot, one-armed bandit",0.10049,"artifact, artefact","slot, one-armed bandit",6,1
676,block3_conv2,30,0.303,1,"slot, one-armed bandit",0.17536,"artifact, artefact","slot, one-armed bandit",6,1
677,block3_conv2,31,0.182,0,,0.0,,,0,0
678,block3_conv2,32,0.192,0,,0.0,,,0,0
679,block3_conv2,33,0.323,0,,0.0,,,0,0
680,block3_conv2,34,0.131,0,,0.0,,,0,0
681,block3_conv2,35,0.222,0,,0.0,,,0,0
682,block3_conv2,36,0.283,0,,0.0,,,0,0
683,block3_conv2,37,0.111,0,,0.0,,,0,0
684,block3_conv2,38,0.273,0,,0.0,,,0,0
685,block3_conv2,39,0.202,0,,0.0,,,0,0
686,block3_conv2,40,0.273,0,,0.0,,,0,0
687,block3_conv2,41,0.253,0,,0.0,,,0,0
688,block3_conv2,42,0.273,0,,0.0,,,0,0
689,block3_conv2,43,0.232,0,,0.0,,,0,0
690,block3_conv2,44,0.162,0,,0.0,,,0,0
691,block3_conv2,45,0.172,0,,0.0,,,0,0
692,block3_conv2,46,0.192,0,,0.0,,,0,0
693,block3_conv2,47,0.232,0,,0.0,,,0,0
694,block3_conv2,48,0.222,1,"slot, one-armed bandit",0.13117,"artifact, artefact","slot, one-armed bandit",6,1
695,block3_conv2,49,0.162,0,,0.0,,,0,0
696,block3_conv2,50,0.202,0,,0.0,,,0,0
697,block3_conv2,51,0.232,0,,0.0,,,0,0
698,block3_conv2,52,0.232,0,,0.0,,,0,0
699,block3_conv2,53,0.242,0,,0.0,,,0,0
700,block3_conv2,54,0.141,0,,0.0,,,0,0
701,block3_conv2,55,0.232,1,"slot, one-armed bandit",0.12168,"artifact, artefact","slot, one-armed bandit",6,1
702,block3_conv2,56,0.283,0,,0.0,,,0,0
703,block3_conv2,57,0.212,0,,0.0,,,0,0
704,block3_conv2,58,0.162,0,,0.0,,,0,0
705,block3_conv2,59,0.172,0,,0.0,,,0,0
706,block3_conv2,60,0.343,0,,0.0,,,0,0
707,block3_conv2,61,0.404,1,window screen,0.15857,"artifact, artefact",window screen,5,1
708,block3_conv2,62,0.465,1,"slot, one-armed bandit",0.26391,"artifact, artefact","slot, one-armed bandit",6,1
709,block3_conv2,63,0.121,0,,0.0,,,0,0
710,block3_conv2,64,0.303,0,,0.0,,,0,0
711,block3_conv2,65,0.242,0,,0.0,,,0,0
712,block3_conv2,66,0.242,0,,0.0,,,0,0
713,block3_conv2,67,0.242,0,,0.0,,,0,0
714,block3_conv2,68,0.162,0,,0.0,,,0,0
715,block3_conv2,69,0.141,0,,0.0,,,0,0
716,block3_conv2,70,0.182,0,,0.0,,,0,0
717,block3_conv2,71,0.202,0,,0.0,,,0,0
718,block3_conv2,72,0.263,1,"grand piano, grand",0.10937,"artifact, artefact","grand piano, grand",7,1
719,block3_conv2,73,0.293,0,,0.0,,,0,0
720,block3_conv2,74,0.121,0,,0.0,,,0,0
721,block3_conv2,75,0.313,0,,0.0,,,0,0
722,block3_conv2,76,0.222,0,,0.0,,,0,0
723,block3_conv2,77,0.283,0,,0.0,,,0,0
724,block3_conv2,78,0.152,0,,0.0,,,0,0
725,block3_conv2,79,0.273,0,,0.0,,,0,0
726,block3_conv2,80,0.172,0,,0.0,,,0,0
727,block3_conv2,81,0.212,0,,0.0,,,0,0
728,block3_conv2,82,0.273,0,,0.0,,,0,0
729,block3_conv2,83,0.293,0,,0.0,,,0,0
730,block3_conv2,84,0.455,2,shoji,0.19164,"artifact, artefact","artifact, artefact",1,2
731,block3_conv2,84,0.455,2,"crossword puzzle, crossword",0.1098,"artifact, artefact","artifact, artefact",1,2
732,block3_conv2,85,0.273,0,,0.0,,,0,0
733,block3_conv2,86,0.253,1,comic book,0.1026,"artifact, artefact",comic book,7,1
734,block3_conv2,87,0.192,0,,0.0,,,0,0
735,block3_conv2,88,0.303,0,,0.0,,,0,0
736,block3_conv2,89,0.293,1,stage,0.10342,"artifact, artefact",stage,5,1
737,block3_conv2,90,0.212,0,,0.0,,,0,0
738,block3_conv2,91,0.283,0,,0.0,,,0,0
739,block3_conv2,92,0.192,0,,0.0,,,0,0
740,block3_conv2,93,0.232,0,,0.0,,,0,0
741,block3_conv2,94,0.232,0,,0.0,,,0,0
742,block3_conv2,95,0.293,1,"slot, one-armed bandit",0.17609,"artifact, artefact","slot, one-armed bandit",6,1
743,block3_conv2,96,0.263,1,"pool table, billiard table, snooker table",0.13582,"artifact, artefact","pool table, billiard table, snooker table",5,1
744,block3_conv2,97,0.121,0,,0.0,,,0,0
745,block3_conv2,98,0.091,0,,0.0,,,0,0
746,block3_conv2,99,0.232,0,,0.0,,,0,0
747,block3_conv2,100,0.242,0,,0.0,,,0,0
748,block3_conv2,101,0.253,0,,0.0,,,0,0
749,block3_conv2,102,0.242,0,,0.0,,,0,0
750,block3_conv2,103,0.263,1,"slot, one-armed bandit",0.10911,"artifact, artefact","slot, one-armed bandit",6,1
751,block3_conv2,104,0.242,0,,0.0,,,0,0
752,block3_conv2,105,0.212,0,,0.0,,,0,0
753,block3_conv2,106,0.273,0,,0.0,,,0,0
754,block3_conv2,107,0.303,0,,0.0,,,0,0
755,block3_conv2,108,0.263,0,,0.0,,,0,0
756,block3_conv2,109,0.263,0,,0.0,,,0,0
757,block3_conv2,110,0.172,0,,0.0,,,0,0
758,block3_conv2,111,0.242,0,,0.0,,,0,0
759,block3_conv2,112,0.202,0,,0.0,,,0,0
760,block3_conv2,113,0.121,0,,0.0,,,0,0
761,block3_conv2,114,0.394,2,window screen,0.14752,"artifact, artefact","artifact, artefact",1,2
762,block3_conv2,114,0.394,2,"crossword puzzle, crossword",0.10449,"artifact, artefact","artifact, artefact",1,2
763,block3_conv2,115,0.162,0,,0.0,,,0,0
764,block3_conv2,116,0.232,0,,0.0,,,0,0
765,block3_conv2,117,0.182,0,,0.0,,,0,0
766,block3_conv2,118,0.172,0,,0.0,,,0,0
767,block3_conv2,119,0.091,0,,0.0,,,0,0
768,block3_conv2,120,0.212,0,,0.0,,,0,0
769,block3_conv2,121,0.202,0,,0.0,,,0,0
770,block3_conv2,122,0.212,0,,0.0,,,0,0
771,block3_conv2,123,0.303,0,,0.0,,,0,0
772,block3_conv2,124,0.303,0,,0.0,,,0,0
773,block3_conv2,125,0.101,0,,0.0,,,0,0
774,block3_conv2,126,0.162,0,,0.0,,,0,0
775,block3_conv2,127,0.253,0,,0.0,,,0,0
776,block3_conv2,128,0.293,1,comic book,0.1089,"artifact, artefact",comic book,7,1
777,block3_conv2,129,0.525,1,jack-o'-lantern,0.41226,"artifact, artefact",jack-o'-lantern,7,1
778,block3_conv2,130,0.242,1,"slot, one-armed bandit",0.12165,"artifact, artefact","slot, one-armed bandit",6,1
779,block3_conv2,131,0.222,1,"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",0.14022,"animal, animate being, beast, brute, creature, fauna","monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",8,1
780,block3_conv2,132,0.293,0,,0.0,,,0,0
781,block3_conv2,133,0.222,0,,0.0,,,0,0
782,block3_conv2,134,0.283,0,,0.0,,,0,0
783,block3_conv2,135,0.283,0,,0.0,,,0,0
784,block3_conv2,136,0.242,0,,0.0,,,0,0
785,block3_conv2,137,0.303,0,,0.0,,,0,0
786,block3_conv2,138,0.263,0,,0.0,,,0,0
787,block3_conv2,139,0.253,0,,0.0,,,0,0
788,block3_conv2,140,0.394,0,,0.0,,,0,0
789,block3_conv2,141,0.182,0,,0.0,,,0,0
790,block3_conv2,142,0.192,0,,0.0,,,0,0
791,block3_conv2,143,0.212,0,,0.0,,,0,0
792,block3_conv2,144,0.354,0,,0.0,,,0,0
793,block3_conv2,145,0.152,0,,0.0,,,0,0
794,block3_conv2,146,0.253,0,,0.0,,,0,0
795,block3_conv2,147,0.192,0,,0.0,,,0,0
796,block3_conv2,148,0.293,0,,0.0,,,0,0
797,block3_conv2,149,0.192,0,,0.0,,,0,0
798,block3_conv2,150,0.283,0,,0.0,,,0,0
799,block3_conv2,151,0.404,1,window screen,0.16073,"artifact, artefact",window screen,5,1
800,block3_conv2,152,0.293,0,,0.0,,,0,0
801,block3_conv2,153,0.222,0,,0.0,,,0,0
802,block3_conv2,154,0.606,1,window screen,0.48935,"artifact, artefact",window screen,5,1
803,block3_conv2,155,0.222,0,,0.0,,,0,0
804,block3_conv2,156,0.202,0,,0.0,,,0,0
805,block3_conv2,157,0.242,0,,0.0,,,0,0
806,block3_conv2,158,0.202,0,,0.0,,,0,0
807,block3_conv2,159,0.101,0,,0.0,,,0,0
808,block3_conv2,160,0.222,1,"crossword puzzle, crossword",0.10207,"artifact, artefact","crossword puzzle, crossword",7,1
809,block3_conv2,161,0.232,0,,0.0,,,0,0
810,block3_conv2,162,0.263,0,,0.0,,,0,0
811,block3_conv2,163,0.101,0,,0.0,,,0,0
812,block3_conv2,164,0.212,0,,0.0,,,0,0
813,block3_conv2,165,0.172,0,,0.0,,,0,0
814,block3_conv2,166,0.293,0,,0.0,,,0,0
815,block3_conv2,167,0.141,0,,0.0,,,0,0
816,block3_conv2,168,0.131,0,,0.0,,,0,0
817,block3_conv2,169,0.121,0,,0.0,,,0,0
818,block3_conv2,170,0.222,0,,0.0,,,0,0
819,block3_conv2,171,0.182,0,,0.0,,,0,0
820,block3_conv2,172,0.253,0,,0.0,,,0,0
821,block3_conv2,173,0.232,0,,0.0,,,0,0
822,block3_conv2,174,0.152,0,,0.0,,,0,0
823,block3_conv2,175,0.273,0,,0.0,,,0,0
824,block3_conv2,176,0.434,1,"slot, one-armed bandit",0.13664,"artifact, artefact","slot, one-armed bandit",6,1
825,block3_conv2,177,0.232,0,,0.0,,,0,0
826,block3_conv2,178,0.192,0,,0.0,,,0,0
827,block3_conv2,179,0.121,0,,0.0,,,0,0
828,block3_conv2,180,0.222,0,,0.0,,,0,0
829,block3_conv2,181,0.384,1,"slot, one-armed bandit",0.1636,"artifact, artefact","slot, one-armed bandit",6,1
830,block3_conv2,182,0.242,0,,0.0,,,0,0
831,block3_conv2,183,0.404,0,,0.0,,,0,0
832,block3_conv2,184,0.172,0,,0.0,,,0,0
833,block3_conv2,185,0.293,0,,0.0,,,0,0
834,block3_conv2,186,0.152,0,,0.0,,,0,0
835,block3_conv2,187,0.212,0,,0.0,,,0,0
836,block3_conv2,188,0.182,0,,0.0,,,0,0
837,block3_conv2,189,0.283,0,,0.0,,,0,0
838,block3_conv2,190,0.212,0,,0.0,,,0,0
839,block3_conv2,191,0.152,0,,0.0,,,0,0
840,block3_conv2,192,0.162,0,,0.0,,,0,0
841,block3_conv2,193,0.202,0,,0.0,,,0,0
842,block3_conv2,194,0.374,1,"slot, one-armed bandit",0.1813,"artifact, artefact","slot, one-armed bandit",6,1
843,block3_conv2,195,0.253,0,,0.0,,,0,0
844,block3_conv2,196,0.141,0,,0.0,,,0,0
845,block3_conv2,197,0.202,0,,0.0,,,0,0
846,block3_conv2,198,0.212,0,,0.0,,,0,0
847,block3_conv2,199,0.263,0,,0.0,,,0,0
848,block3_conv2,200,0.222,0,,0.0,,,0,0
849,block3_conv2,201,0.192,0,,0.0,,,0,0
850,block3_conv2,202,0.242,0,,0.0,,,0,0
851,block3_conv2,203,0.202,0,,0.0,,,0,0
852,block3_conv2,204,0.242,0,,0.0,,,0,0
853,block3_conv2,205,0.232,0,,0.0,,,0,0
854,block3_conv2,206,0.222,0,,0.0,,,0,0
855,block3_conv2,207,0.636,2,window screen,0.29423,"artifact, artefact","artifact, artefact",1,2
856,block3_conv2,207,0.636,2,"crossword puzzle, crossword",0.16488,"artifact, artefact","artifact, artefact",1,2
857,block3_conv2,208,0.162,0,,0.0,,,0,0
858,block3_conv2,209,0.182,0,,0.0,,,0,0
859,block3_conv2,210,0.273,0,,0.0,,,0,0
860,block3_conv2,211,0.162,0,,0.0,,,0,0
861,block3_conv2,212,0.172,0,,0.0,,,0,0
862,block3_conv2,213,0.293,0,,0.0,,,0,0
863,block3_conv2,214,0.141,0,,0.0,,,0,0
